OBJECTID,ZCTA5,DDA_CODE,DDA_TYPE,DDA_NAME,Shape__Area,Shape__Length
1072,31210,METRO31420M31420,SA,"Macon-Bibb County, GA HUD Metro FMR Area",115518027.660156,54333.8909276445
1073,10463,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",13142595.4453125,26245.0798954594
1074,10532,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",10744465.4726563,26051.9928253514
1075,77441,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",89747376.0078125,63777.4640311982
1076,11791,METRO35620MM5380,SA,"Nassau-Suffolk, NY HUD Metro FMR Area",57447324.1953125,50782.8175695696
1077,11361,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",7885376.46484375,12502.6723237337
1078,95633,METRO40900M40900,SA,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",168927287.492188,89957.3580835622
1079,92118,METRO41740M41740,SA,"San Diego-Chula Vista-Carlsbad, CA MSA",44469505.6054688,67669.4711968473
1080,91916,METRO41740M41740,SA,"San Diego-Chula Vista-Carlsbad, CA MSA",228110932.167969,104850.130638059
1081,92505,METRO40140M40140,SA,"Riverside-San Bernardino-Ontario, CA MSA",38348126.0625,30462.9204172602
1082,45242,METRO17140M17140,SA,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",58825996.234375,43433.5894034054
1083,32250,METRO27260M27260,SA,"Jacksonville, FL HUD Metro FMR Area",36789089.0390625,36006.2445408293
1084,34236,METRO35840M35840,SA,"North Port-Bradenton-Sarasota, FL MSA",30794949.0742188,28252.5954261396
1085,23146,METRO40060M40060,SA,"Richmond, VA HUD Metro FMR Area",135847831.554688,74714.4755580945
1086,22840,METRO25500M25500,SA,"Harrisonburg, VA MSA",133289593.183594,95595.1116275986
1087,07016,METRO35620MM5640,SA,"Newark, NJ HUD Metro FMR Area",21537439.9453125,23930.1668672947
1088,85392,METRO38060M38060,SA,"Phoenix-Mesa-Chandler, AZ MSA",37185329.046875,31037.7259271191
1089,18020,METRO10900M10900,SA,"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",59303907.5742188,57566.3770494656
1090,18062,METRO10900M10900,SA,"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",65813360.5546875,43272.1927067967
1091,18062,METRO39740M39740,SA,"Reading, PA MSA",28567298.5703125,26554.8483279969
1092,33026,METRO33100MM2680,SA,"Fort Lauderdale, FL HUD Metro FMR Area",16431804.28125,18382.8300382929
1093,33173,METRO33100MM5000,SA,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",18068422.0878906,20583.8270038127
1094,33716,METRO45300M45300,SA,"Tampa-St. Petersburg-Clearwater, FL MSA",26526417.2070313,33093.3821972198
1095,33760,METRO45300M45300,SA,"Tampa-St. Petersburg-Clearwater, FL MSA",19611302.4238281,29004.7650497099
1096,33021,METRO33100MM2680,SA,"Fort Lauderdale, FL HUD Metro FMR Area",28839543.1679688,24324.8629587667
1097,32725,METRO19660M19660,SA,"Deltona-Daytona Beach-Ormond Beach, FL HUD Metro FMR Area",110444422.515625,66963.7066315007
1098,32766,METRO36740M36740,SA,"Orlando-Kissimmee-Sanford, FL MSA",157270423.900391,72557.5662476703
1099,33067,METRO33100MM2680,SA,"Fort Lauderdale, FL HUD Metro FMR Area",33836141.3515625,27821.8992688548
1100,38135,METRO32820M32820,SA,"Memphis, TN-MS-AR HUD Metro FMR Area",50351893.6875,46443.1213975845
1101,21405,METRO12580M12580,SA,"Baltimore-Columbia-Towson, MD MSA",8233386.19921875,15426.4063771707
1102,07021,METRO35620MM5640,SA,"Newark, NJ HUD Metro FMR Area",6363601.11328125,14272.234171781
1103,37902,METRO28940M28940,SA,"Knoxville, TN HUD Metro FMR Area",2002743.3984375,9677.43950605276
1104,37219,METRO34980M34980,SA,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",844542.9296875,6729.12076326609
1105,28277,METRO16740M16740,SA,"Charlotte-Concord-Gastonia, NC-SC HUD Metro FMR Area",94709443.0585938,53163.5663864985
1106,07465,METRO35620MM0875,SA,"Bergen-Passaic, NJ HUD Metro FMR Area",43704103.1679688,49361.5399248845
1107,07081,METRO35620MM5640,SA,"Newark, NJ HUD Metro FMR Area",23479383.3984375,24331.6758836931
1108,08802,METRO10900MM5640,SA,"Warren County, NJ HUD Metro FMR Area",46755791.671875,32543.8392301035
1109,07040,METRO35620MM5640,SA,"Newark, NJ HUD Metro FMR Area",17497856.1914063,21396.2102696144
1110,60134,METRO16980M16980,SA,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",69201814.6171875,58827.5800155875
1111,02464,METRO14460MM1120,SA,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",2672663.32421875,10385.9710810283
1112,02837,METRO39300M39300,SA,"Providence-Fall River, RI-MA HUD Metro FMR Area",104429772.0625,47397.373965581
1113,02882,METRO39300M39300,SA,"Providence-Fall River, RI-MA HUD Metro FMR Area",69466214.71875,59148.6678922854
1114,89129,METRO29820M29820,SA,"Las Vegas-Henderson-North Las Vegas, NV MSA",39800010.9492188,28827.9626575988
1115,89074,METRO29820M29820,SA,"Las Vegas-Henderson-North Las Vegas, NV MSA",35982873.9335938,34670.5987186237
1116,88002,METRO29740M29740,SA,"Las Cruces, NM MSA",186091514.933594,75874.9428476104
1117,72718,METRO22220M22220,SA,"Fayetteville-Springdale-Rogers, AR MSA",23181633.1992188,28401.4626925217
1118,34242,METRO35840M35840,SA,"North Port-Bradenton-Sarasota, FL MSA",20105805.9785156,31915.7712014334
1119,07028,METRO35620MM5640,SA,"Newark, NJ HUD Metro FMR Area",5949789.390625,15565.3564903944
1120,77362,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",37291341.75,60611.1584218548
1121,08241,METRO12100M12100,SA,"Atlantic City-Hammonton, NJ HUD Metro FMR Area",37274116.7617188,34860.2991779839
1122,20841,METRO47900M47900,SA,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",120966707.214844,80215.9777886904
1123,60083,METRO16980M16980,SA,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",127427494.734375,78233.7657202891
1124,21043,METRO12580M12580,SA,"Baltimore-Columbia-Towson, MD MSA",74242643.3320313,54173.522217123
1125,60026,METRO16980M16980,SA,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",19248004.5546875,33640.5784051775
1126,98039,METRO42660MM7600,SA,"Seattle-Bellevue, WA HUD Metro FMR Area",33424678.484375,33464.7409117198
1127,33872,METRO42700M42700,SA,"Sebring, FL MSA",76044487.2558594,51523.7624625457
1128,32169,METRO19660M19660,SA,"Deltona-Daytona Beach-Ormond Beach, FL HUD Metro FMR Area",92894399.3789063,73287.8856053775
1129,95045,METRO41940N06069,SA,"San Benito County, CA HUD Metro FMR Area",192120488.019531,105716.696869533
1130,80840,METRO17820M17820,SA,"Colorado Springs, CO HUD Metro FMR Area",101230218.566406,46574.0630712019
1131,80930,METRO17820M17820,SA,"Colorado Springs, CO HUD Metro FMR Area",146347570.679688,55824.388646474
1132,10804,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",19847816.4335938,22282.9339832164
1133,10576,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",106567406.570313,61924.1603502788
1134,11216,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",4305867.7890625,11117.0548417565
1135,85087,METRO38060M38060,SA,"Phoenix-Mesa-Chandler, AZ MSA",330140444.542969,119734.342711687
1136,77450,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",69012126.4179688,48178.1199948542
1137,92506,METRO40140M40140,SA,"Riverside-San Bernardino-Ontario, CA MSA",61099756.9335938,54925.8830820401
1138,92101,METRO41740M41740,SA,"San Diego-Chula Vista-Carlsbad, CA MSA",40492972.40625,56408.8748484029
1139,95832,METRO40900M40900,SA,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",37554268.7929688,57120.2040674102
1140,94539,METRO41860MM5775,SA,"Oakland-Fremont, CA HUD Metro FMR Area",103275495.292969,50141.0370967849
1141,93907,METRO41500M41500,SA,"Salinas, CA MSA",221645141.242188,113508.177646418
1142,22101,METRO47900M47900,SA,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",56348599.3242188,33467.1774881906
1143,20152,METRO47900M47900,SA,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",57925065.4453125,59268.879035559
1144,11738,METRO35620MM5380,SA,"Nassau-Suffolk, NY HUD Metro FMR Area",22663666.3398438,35227.6558262373
1145,92399,METRO40140M40140,SA,"Riverside-San Bernardino-Ontario, CA MSA",202789272.625,81940.9565764767
1146,23314,METRO47260M47260,SA,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",83858329.4140625,49371.4001259807
1147,92270,METRO40140M40140,SA,"Riverside-San Bernardino-Ontario, CA MSA",97812273.140625,53914.3536934611
1148,35763,METRO26620M26620,SA,"Huntsville, AL MSA",158179963.058594,95621.7868335743
1149,95377,METRO44700M44700,SA,"Stockton-Lodi, CA MSA",406166554,103063.653504718
1150,77030,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",9083855.0625,17520.5460596809
1151,85350,METRO49740M49740,SA,"Yuma, AZ MSA",298151821.21875,98226.6583353759
1152,85268,METRO38060M38060,SA,"Phoenix-Mesa-Chandler, AZ MSA",77176682.5273438,39798.5475800365
1153,10027,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",4268947.93359375,15281.0438715931
1154,75032,METRO19100M19100,SA,"Dallas, TX HUD Metro FMR Area",207348094.425781,98771.9802252571
1155,02127,METRO14460MM1120,SA,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",11084423.46875,19907.0431061743
1156,07746,METRO35620MM5190,SA,"Monmouth-Ocean, NJ HUD Metro FMR Area",55501682.6367188,49007.1296196704
1157,02143,METRO14460MM1120,SA,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",7266991.875,13915.5851823526
1158,02135,METRO14460MM1120,SA,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",12581412.171875,20755.3125646328
1159,02109,METRO14460MM1120,SA,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",930156.984375,8171.10722587348
1160,98075,METRO42660MM7600,SA,"Seattle-Bellevue, WA HUD Metro FMR Area",65193774.6171875,55723.1460388443
1161,45040,METRO17140M17140,SA,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",123587222.285156,61202.9612976312
1162,60102,METRO16980M16980,SA,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",76485063.1328125,57254.5738399469
1163,07885,METRO35620MM5640,SA,"Newark, NJ HUD Metro FMR Area",69801036,93341.8984482575
1164,07928,METRO35620MM5640,SA,"Newark, NJ HUD Metro FMR Area",42673564.6601563,39398.885586419
1165,07630,METRO35620MM0875,SA,"Bergen-Passaic, NJ HUD Metro FMR Area",10953517.7265625,23353.2684697791
1166,08534,METRO45940M45940,SA,"Trenton-Princeton, NJ MSA",98151756.578125,57325.3424183684
1167,98380,METRO14740M14740,SA,"Bremerton-Silverdale-Port Orchard, WA MSA",265142505.8125,104983.915373597
1168,89044,METRO29820M29820,SA,"Las Vegas-Henderson-North Las Vegas, NV MSA",231106374.503906,102727.004557633
1169,98296,METRO42660MM7600,SA,"Seattle-Bellevue, WA HUD Metro FMR Area",203586492.484375,114914.958052567
1170,48164,METRO33780M33780,SA,"Monroe, MI MSA",5306768.7421875,19223.0255952161
1171,20754,METRO12580M12580,SA,"Baltimore-Columbia-Towson, MD MSA",11603438.234375,24047.4263441433
1172,27519,METRO20500M20500,SA,"Durham-Chapel Hill, NC HUD Metro FMR Area",7135591.6484375,24641.2313997267
1173,12507,METRO28880M28880,SA,"Kiryas Joel-Poughkeepsie-Newburgh, NY MSA",8901308.6796875,16256.3786451439
1174,90272,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",89738963.1484375,49925.2725225744
1175,01545,METRO49340M49340,SA,"Worcester, MA HUD Metro FMR Area",103388792.253906,44289.7050581369
1176,11964,METRO35620MM5380,SA,"Nassau-Suffolk, NY HUD Metro FMR Area",62965288.1835938,69749.469535043
1177,20008,METRO47900M47900,SA,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",13329721.8554688,22622.0612492505
1178,32223,METRO27260M27260,SA,"Jacksonville, FL HUD Metro FMR Area",73008987.5351563,35037.0449995666
1179,03854,METRO14460MM6450,SA,"Portsmouth-Rochester, NH HUD Metro FMR Area",9212230.91796875,15474.8970337374
1180,66027,METRO28140M28140,SA,"Kansas City, MO-KS HUD Metro FMR Area",42130220.0625,31371.2145313189
1181,95668,METRO40900M40900,SA,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",84287969.625,68657.9474313693
1182,95668,METRO49700M49700,SA,"Yuba City, CA MSA",194160944.238281,78872.2269422573
1183,95765,METRO40900M40900,SA,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",53473884.4765625,37917.1336064584
1184,91784,METRO40140M40140,SA,"Riverside-San Bernardino-Ontario, CA MSA",35414491.296875,26384.282923291
1185,95148,METRO41940M41940,SA,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",32684927.3984375,32336.0584892739
1186,15142,METRO38300M38300,SA,"Pittsburgh, PA HUD Metro FMR Area",10054256.2265625,20763.7400844074
1187,10005,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",321446.0390625,3132.2234979344
1188,10011,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",2875978.01953125,10252.9701645238
1189,94957,METRO41860MM7360,SA,"San Francisco, CA HUD Metro FMR Area",5961480.5,15349.2769894275
1190,91202,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",18794286.0351563,24489.6269495196
1191,91710,METRO40140M40140,SA,"Riverside-San Bernardino-Ontario, CA MSA",83209943.8515625,51607.3879954948
1192,33990,METRO15980M15980,SA,"Cape Coral-Fort Myers, FL MSA",34562951.8945313,28219.3820420581
1193,95687,METRO46700M46700,SA,"Vallejo, CA MSA",188931358.871094,99503.9440644665
1194,91001,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",31383604.8164063,30222.8793246035
1195,20854,METRO47900M47900,SA,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",158382889.40625,87582.5953304122
1196,93110,METRO42200M42200,SA,"Santa Maria-Santa Barbara, CA MSA",31069175.078125,33107.1609815437
1197,21037,METRO12580M12580,SA,"Baltimore-Columbia-Towson, MD MSA",87687380.8867188,62657.0118003999
1198,07460,METRO35620MM5640,SA,"Newark, NJ HUD Metro FMR Area",90092507.1757813,70149.9142701211
1199,21122,METRO12580M12580,SA,"Baltimore-Columbia-Towson, MD MSA",169932107.800781,76590.0544060297
1200,92618,METRO31080MM5945,SA,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",77622402.4296875,44665.5095621674
1201,92507,METRO40140M40140,SA,"Riverside-San Bernardino-Ontario, CA MSA",80959790.3320313,65556.489076869
1202,76034,METRO19100MM2800,SA,"Fort Worth-Arlington, TX HUD Metro FMR Area",48495519.1875,39591.2220046122
1203,91320,METRO37100M37100,SA,"Oxnard-Thousand Oaks-Ventura, CA MSA",76486462.203125,52534.4703585633
1204,91701,METRO40140M40140,SA,"Riverside-San Bernardino-Ontario, CA MSA",28020967.9023438,33579.3649070733
1205,92553,METRO40140M40140,SA,"Riverside-San Bernardino-Ontario, CA MSA",38669659.1328125,29046.1606130994
1206,02140,METRO14460MM1120,SA,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",5607908.2890625,14474.9602881091
1207,91351,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",33137436.2851563,49483.2985004277
1208,79765,METRO36220M36220,SA,"Odessa, TX MSA",38402973.734375,47648.8279575863
1209,02138,METRO14460MM1120,SA,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",14591028.40625,23329.9623367822
1210,91423,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",15518414.2460938,26848.4643771244
1211,19425,METRO37980M37980,SA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",119748087.054688,63998.464836222
1212,94510,METRO46700M46700,SA,"Vallejo, CA MSA",126683056.113281,73664.8944260238
1213,90505,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",21990328.96875,25764.2483928884
1214,11432,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",9184499.0625,17590.4938688403
1215,75089,METRO19100M19100,SA,"Dallas, TX HUD Metro FMR Area",51769027.25,37459.0760592547
1216,77077,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",58273424.6132813,43064.3359967944
1217,00959,METRO41980MM7440,SA,"San Juan-Guaynabo, PR HUD Metro FMR Area",17682744.9199219,46510.3745112665
1218,78258,METRO41700M41700,SA,"San Antonio-New Braunfels, TX HUD Metro FMR Area",59872028.3515625,56084.2484458039
1219,85226,METRO38060M38060,SA,"Phoenix-Mesa-Chandler, AZ MSA",143734889.878906,71970.5842576648
1220,77005,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",13207150.6015625,20276.84603983
1221,32119,METRO19660M19660,SA,"Deltona-Daytona Beach-Ormond Beach, FL HUD Metro FMR Area",30749119.0742188,35937.6207806616
1222,33812,METRO29460M29460,SA,"Lakeland-Winter Haven, FL MSA",34401464.25,30082.3137061582
1223,32168,METRO19660M19660,SA,"Deltona-Daytona Beach-Ormond Beach, FL HUD Metro FMR Area",534211708.894531,165310.908048998
1224,75002,METRO19100M19100,SA,"Dallas, TX HUD Metro FMR Area",148259131.039063,69891.0513348495
1225,33180,METRO33100MM5000,SA,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",12200466.6582031,15878.6299709719
1226,34474,METRO36100M36100,SA,"Ocala, FL MSA",71476595.8027344,43088.9104904137
1227,33436,METRO33100MM8960,SA,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",38464575.53125,42350.6112471758
1228,14051,METRO15380M15380,SA,"Buffalo-Cheektowaga, NY MSA",75518378.046875,56959.2219652292
1229,33166,METRO33100MM5000,SA,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",26062047.2832031,40697.2390803232
1230,34211,METRO35840M35840,SA,"North Port-Bradenton-Sarasota, FL MSA",113171439.90625,63392.9031359296
1231,34758,METRO36740M36740,SA,"Orlando-Kissimmee-Sanford, FL MSA",87553919.8398438,49873.3108376394
1232,32258,METRO27260M27260,SA,"Jacksonville, FL HUD Metro FMR Area",63690270.875,45127.2067315226
1233,33316,METRO33100MM2680,SA,"Fort Lauderdale, FL HUD Metro FMR Area",15784678.8203125,20928.8072767192
1234,34688,METRO45300M45300,SA,"Tampa-St. Petersburg-Clearwater, FL MSA",58602072.1933594,47221.120162678
1235,07652,METRO35620MM0875,SA,"Bergen-Passaic, NJ HUD Metro FMR Area",47727880.6757813,36174.1555050228
1236,07960,METRO35620MM5640,SA,"Newark, NJ HUD Metro FMR Area",158084689.34375,90931.802848436
1237,07481,METRO35620MM0875,SA,"Bergen-Passaic, NJ HUD Metro FMR Area",30283967.390625,29263.5305847055
1238,95671,METRO40900M40900,SA,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",6544534.7734375,10048.5883892753
1239,07045,METRO35620MM5640,SA,"Newark, NJ HUD Metro FMR Area",31101515.2226563,45193.0270495664
1240,08525,METRO45940M45940,SA,"Trenton-Princeton, NJ MSA",69826755.3710938,49712.2293481634
1241,08551,METRO35620MM5015,SA,"Middlesex-Somerset-Hunterdon, NJ HUD Metro FMR Area",117900140.023438,70360.5777608968
1242,80938,METRO17820M17820,SA,"Colorado Springs, CO HUD Metro FMR Area",22821646.9453125,26783.633318393
1243,02835,METRO39300M39300,SA,"Providence-Fall River, RI-MA HUD Metro FMR Area",44938895.6835938,56012.160636357
1244,02468,METRO14460MM1120,SA,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",7379678.90625,14274.1162815851
1245,30341,METRO12060M12060,SA,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",37754228.9882813,43802.0363306814
1246,30319,METRO12060M12060,SA,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",39274060.9335938,37598.3382152935
1247,01721,METRO14460MM1120,SA,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",60925586.1328125,34803.668914387
1248,20059,METRO47900M47900,SA,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",463241.62109375,3396.71290846277
1249,11954,METRO35620MM5380,SA,"Nassau-Suffolk, NY HUD Metro FMR Area",95295504.7226563,62327.5959184748
1250,06752,METRO14860M08210,SA,"Bridgewater town, CT Exception Area",80034898.96875,43876.0529747803
1251,93106,METRO42200M42200,SA,"Santa Maria-Santa Barbara, CA MSA",2434034.39453125,9870.78606148391
1252,48009,METRO19820M19820,SA,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",23772058.3789063,25424.9566036911
1253,02114,METRO14460MM1120,SA,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",2608401.78125,8066.70706099734
1254,21826,METRO41540M41540,SA,"Salisbury, MD HUD Metro FMR Area",17108647.4609375,27386.5136309743
